ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cabbage,carrots,eggs,meat_beef_chops,meat_chicken_whole,meat_pork,onions,potatoes,rice,tomatoes,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2011,2011,1,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.15,79.71,78.27,78.27,-0.08,8.0,29.54,34.5,24.59,34.31,-9.01,6.1,43.88,53.04,40.81,53.04,39.15,7.5,5.0,5.07,4.92,4.95,-1.87,9.3,173.63,175.65,160.2,160.2,-5.43,9.6,125.7,128.59,122.81,124.73,-3.95,9.6,149.09,160.04,146.6,160.04,7.22,9.5,67.08,75.4,63.62,75.4,-5.78,7.7,63.25,74.74,60.32,74.74,11.41,8.2,29.58,31.52,28.95,31.52,5.02,8.7,35.3,41.86,28.74,31.26,10.17,6.2,0.77,0.79,0.76,0.79,1.64,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/02/2011,2011,2,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.32,79.28,77.7,79.28,0.01,8.0,32.83,47.22,27.81,47.22,78.82,6.1,57.31,64.39,50.22,52.41,53.9,7.5,4.97,5.04,4.9,4.93,0.58,9.3,159.17,164.73,153.62,160.57,-6.2,9.6,125.21,127.4,123.03,125.88,-4.19,9.6,162.22,165.22,159.22,160.51,12.02,9.5,78.29,84.63,71.96,72.85,-1.67,7.7,79.27,83.45,75.09,75.28,22.76,8.2,31.77,32.86,30.68,31.97,2.22,8.7,31.57,37.2,25.95,31.35,7.24,6.2,0.8,0.81,0.79,0.8,6.68,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/03/2011,2011,3,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.24,79.93,78.54,79.62,0.69,8.0,41.65,52.24,31.06,43.23,130.16,6.1,50.69,55.82,45.56,51.33,53.67,7.5,4.95,5.01,4.88,4.91,0.75,9.3,160.87,165.86,158.21,165.86,-1.65,9.6,126.57,128.29,124.28,124.28,-3.62,9.6,162.09,165.05,159.13,161.15,12.28,9.5,70.73,72.76,68.7,69.77,13.16,7.7,76.23,80.37,72.1,74.49,27.19,8.2,32.18,32.76,31.6,32.02,2.43,8.7,31.47,35.55,27.39,31.17,5.2,6.2,0.8,0.81,0.79,0.8,9.84,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/04/2011,2011,4,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.59,80.23,78.94,79.42,0.25,8.0,37.59,44.58,30.61,38.35,64.81,6.1,50.09,53.81,46.37,51.29,54.32,7.5,4.93,4.99,4.87,4.88,-0.92,9.3,167.01,170.56,163.46,168.39,-0.92,9.6,124.54,126.31,122.77,124.1,-3.86,9.6,161.43,164.37,158.51,164.37,14.32,9.5,67.46,71.76,63.16,69.78,48.18,7.7,73.54,77.52,69.57,73.93,12.4,8.2,32.19,33.07,31.31,32.0,5.4,8.7,31.16,33.57,28.76,31.07,-5.65,6.2,0.8,0.81,0.78,0.8,9.52,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/05/2011,2011,5,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.43,80.01,77.97,77.97,-1.94,8.0,34.48,43.15,29.83,43.15,50.32,6.1,50.75,54.12,47.39,51.24,46.28,7.5,4.89,4.95,4.83,4.88,1.19,9.3,169.21,171.26,167.17,168.85,-0.07,9.6,124.67,126.09,123.25,124.79,-5.25,9.6,165.81,168.77,162.86,168.1,16.5,9.5,69.75,72.64,66.86,71.74,53.62,7.7,73.25,77.07,69.43,73.02,2.93,8.2,32.14,32.86,31.62,32.86,10.12,8.7,31.08,32.15,30.0,30.99,-3.04,6.2,0.8,0.81,0.79,0.81,9.18,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/06/2011,2011,6,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.06,78.84,77.27,78.43,-1.68,8.0,40.76,46.91,34.61,46.72,26.78,6.1,50.94,54.16,47.72,51.36,25.4,7.5,4.9,4.96,4.84,4.89,0.95,9.3,169.44,170.86,168.01,169.69,-0.5,9.6,125.39,126.59,124.19,125.36,-2.97,9.6,169.28,172.26,165.45,165.45,13.9,9.5,72.39,76.19,68.59,74.8,43.8,7.7,72.49,76.14,68.83,73.16,0.43,8.2,33.04,33.85,32.23,32.97,11.79,8.7,31.1,31.63,30.56,31.27,-1.19,6.2,0.81,0.82,0.8,0.81,7.23,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/07/2011,2011,7,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.42,79.13,77.71,78.95,-0.82,8.0,42.51,55.31,36.6,55.31,94.36,6.1,51.29,54.48,48.1,51.26,-4.56,7.5,4.91,4.96,4.85,4.95,2.33,9.3,170.37,171.65,169.08,169.71,0.07,9.6,125.89,126.95,124.62,124.62,-2.44,9.6,166.25,169.17,160.65,160.65,12.68,9.5,75.25,78.45,72.05,76.52,36.71,7.7,73.03,76.57,69.49,73.8,6.17,8.2,33.13,33.61,32.65,33.0,8.87,8.7,31.49,32.4,30.59,31.24,2.61,6.2,0.82,0.83,0.8,0.82,8.09,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/08/2011,2011,8,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.91,79.59,78.24,79.54,0.79,8.0,50.37,59.31,41.44,46.37,112.66,6.1,51.3,54.46,48.13,53.14,18.26,7.5,4.97,5.03,4.91,4.94,0.1,9.3,170.23,171.54,168.92,169.22,-0.8,9.6,124.96,126.13,123.79,124.8,-0.21,9.6,160.43,163.31,157.55,160.55,11.35,9.5,76.33,79.76,72.89,78.75,28.08,7.7,73.96,77.42,70.5,74.17,14.89,8.2,33.14,33.81,32.46,32.93,7.79,8.7,31.59,32.82,30.37,31.09,6.99,6.2,0.82,0.83,0.81,0.82,9.57,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/09/2011,2011,9,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.49,80.15,78.83,79.59,0.01,8.0,41.83,47.65,36.01,44.19,40.54,6.1,53.72,57.14,50.29,54.07,31.88,7.5,4.96,5.02,4.91,4.95,1.07,9.3,169.63,171.03,168.24,168.44,-0.36,9.6,125.31,126.36,124.27,124.5,2.68,9.6,161.08,163.91,158.26,160.33,11.59,9.5,78.7,82.14,75.27,81.1,26.62,7.7,74.32,77.68,70.95,74.12,22.01,8.2,33.06,33.52,32.6,32.66,9.62,8.7,31.6,32.99,30.21,30.98,11.86,6.2,0.82,0.83,0.8,0.81,9.95,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/10/2011,2011,10,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.58,80.17,78.65,78.65,-1.04,8.0,42.66,47.15,36.26,36.26,36.04,6.1,54.2,57.9,50.83,57.9,41.08,7.5,4.96,5.02,4.91,4.97,3.4,9.3,168.75,170.2,167.29,169.07,-0.5,9.6,124.9,125.95,123.85,124.67,3.83,9.6,161.11,163.88,158.34,160.63,7.13,9.5,81.1,84.53,77.67,82.79,33.25,7.7,74.15,77.41,70.9,76.05,26.5,8.2,32.76,33.36,32.16,32.38,12.26,8.7,31.65,33.12,30.19,31.32,13.04,6.2,0.82,0.83,0.81,0.81,10.42,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/11/2011,2011,11,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.7,79.36,78.04,78.14,-2.14,8.0,36.07,40.01,32.13,37.39,65.67,6.1,58.55,62.69,54.41,58.42,52.69,7.5,4.99,5.04,4.94,4.97,2.14,9.3,169.59,170.89,168.3,169.01,-0.46,9.6,125.15,126.14,124.17,125.29,-1.1,9.6,161.28,164.0,156.38,156.38,4.65,9.5,82.4,85.69,79.1,82.6,27.96,7.7,76.61,79.86,65.81,65.81,6.69,8.2,32.46,32.93,30.92,30.92,7.08,8.7,32.13,33.6,30.66,31.08,28.42,6.2,0.82,0.83,0.8,0.8,8.54,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/12/2011,2011,12,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.18,78.81,77.56,78.1,-1.27,8.0,38.71,50.1,35.31,50.1,70.8,6.1,57.74,61.49,53.99,61.43,48.73,7.5,4.99,5.04,4.93,5.0,0.61,9.3,169.39,170.68,168.09,168.84,-2.22,9.6,125.78,127.29,124.84,127.29,1.36,9.6,156.73,159.41,154.05,155.77,4.49,9.5,81.52,84.68,78.36,83.13,25.15,7.7,63.8,66.98,60.62,62.31,0.18,8.2,30.93,31.99,30.09,31.99,8.58,8.7,31.97,33.5,30.45,30.97,-8.2,6.2,0.8,0.82,0.79,0.82,7.24,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/01/2012,2012,1,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.11,78.68,77.54,78.56,0.38,8.0,49.38,57.5,41.25,54.58,59.05,6.1,61.35,65.68,57.01,57.16,7.77,7.5,5.02,5.08,4.97,5.0,0.89,9.3,169.19,170.48,167.9,168.03,4.89,9.6,127.91,129.12,126.7,126.86,1.7,9.6,155.92,165.05,153.3,165.05,3.13,9.5,82.52,85.78,79.26,84.3,11.81,7.7,61.51,65.69,58.58,65.69,-12.12,8.2,32.12,32.77,31.46,32.11,1.88,8.7,31.98,33.54,30.42,32.61,4.3,6.2,0.82,0.83,0.81,0.83,4.75,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/02/2012,2012,2,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.54,79.1,77.98,78.45,-1.05,8.0,51.09,58.21,43.1,43.1,-8.72,6.1,55.45,59.64,51.26,59.28,13.12,7.5,5.01,5.07,4.96,5.05,2.53,9.3,168.25,169.68,166.82,168.9,5.19,9.6,127.06,128.25,125.87,126.67,0.63,9.6,167.01,170.03,162.73,162.73,1.38,9.5,84.09,87.25,77.99,77.99,7.06,7.7,67.56,70.65,61.36,61.36,-18.48,8.2,32.24,32.94,31.42,31.42,-1.72,8.7,33.61,35.22,28.17,28.17,-10.14,6.2,0.83,0.84,0.81,0.81,0.25,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/03/2012,2012,3,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.45,79.46,77.94,79.46,-0.19,8.0,40.9,46.18,31.85,31.85,-26.33,6.1,59.81,64.17,48.44,48.44,-5.64,7.5,5.07,5.13,5.02,5.08,3.36,9.3,169.4,170.74,168.07,169.28,2.06,9.6,127.02,128.1,125.94,126.16,1.51,9.6,164.01,166.99,161.03,161.93,0.48,9.5,75.24,82.26,70.94,82.26,17.9,7.7,61.59,64.56,58.62,61.35,-17.64,8.2,31.49,32.86,30.83,32.86,2.61,8.7,29.24,32.0,26.48,29.06,-6.75,6.2,0.8,0.81,0.79,0.79,-0.93,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/04/2012,2012,4,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.4,80.05,78.76,79.54,0.15,8.0,32.96,40.61,28.57,40.61,5.88,6.1,46.71,52.52,40.9,49.67,-3.17,7.5,5.1,5.16,5.04,5.11,4.81,9.3,169.7,170.95,168.44,169.09,0.41,9.6,126.46,127.54,125.38,125.61,1.21,9.6,161.81,164.73,158.88,160.22,-2.53,9.5,83.64,88.13,79.15,81.3,16.51,7.7,62.11,64.98,59.24,63.58,-13.99,8.2,33.04,34.11,32.15,34.11,6.6,8.7,30.54,33.15,27.94,29.65,-4.55,6.2,0.79,0.8,0.78,0.8,0.39,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/05/2012,2012,5,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,79.52,81.49,78.94,81.49,4.52,8.0,42.16,48.41,35.91,42.67,-1.12,6.1,51.88,56.15,42.38,42.38,-17.3,7.5,5.13,5.19,5.08,5.09,4.18,9.3,169.42,170.71,168.12,169.04,0.11,9.6,125.94,127.02,124.86,125.94,0.92,9.6,161.15,164.0,158.31,161.15,-4.13,9.5,80.99,83.43,78.55,80.67,12.44,7.7,65.39,68.29,62.5,62.55,-14.34,8.2,34.34,35.13,33.56,33.98,3.43,8.7,31.15,33.26,29.04,32.35,4.39,6.2,0.81,0.82,0.8,0.8,-0.89,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/06/2012,2012,6,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.37,82.36,80.38,81.02,3.3,8.0,42.74,48.35,37.77,48.35,3.48,6.1,42.68,55.76,37.52,55.76,8.56,7.5,5.11,5.17,5.01,5.01,2.43,9.3,169.39,170.65,168.12,169.01,-0.4,9.6,126.4,127.4,125.4,126.29,0.74,9.6,161.51,164.33,158.7,161.13,-2.61,9.5,79.71,83.47,75.94,78.61,5.1,7.7,63.45,66.25,60.66,63.8,-12.79,8.2,34.16,34.92,33.39,34.06,3.31,8.7,33.66,35.51,27.93,27.93,-10.67,6.2,0.8,0.81,0.79,0.81,-0.2,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/07/2012,2012,7,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.02,81.88,80.16,80.55,2.03,8.0,46.74,52.15,41.3,41.3,-25.32,6.1,62.52,72.63,52.4,53.75,4.86,7.5,5.02,5.09,4.92,4.92,-0.53,9.3,169.34,170.61,168.08,168.15,-0.92,9.6,126.7,127.66,125.75,126.59,1.58,9.6,162.21,164.97,159.45,161.46,0.5,9.5,77.74,83.46,75.06,83.46,9.08,7.7,65.0,67.76,62.23,63.03,-14.59,8.2,34.22,34.87,33.56,34.13,3.42,8.7,29.04,31.92,25.32,25.32,-18.95,6.2,0.82,0.83,0.8,0.8,-1.93,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/08/2012,2012,8,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,80.58,82.05,79.81,82.05,3.16,8.0,40.86,49.2,36.52,49.2,6.09,6.1,53.05,60.21,45.9,51.06,-3.91,7.5,4.93,5.01,4.86,4.94,-0.14,9.3,168.32,169.76,166.89,168.27,-0.57,9.6,126.98,127.92,126.04,127.0,1.76,9.6,161.95,164.67,159.23,161.51,0.59,9.5,85.41,90.31,80.33,80.33,2.0,7.7,63.84,66.5,61.17,62.33,-15.96,8.2,34.27,34.91,33.23,33.23,0.91,8.7,26.83,29.74,23.91,24.78,-20.28,6.2,0.8,0.82,0.79,0.81,-1.2,9.6
PHL,Philippines,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,gid_745000001258000000,01/09/2012,2012,9,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.97,82.89,78.95,78.95,-0.8,8.0,48.14,54.44,36.51,36.51,-17.39,6.1,50.91,55.35,46.47,49.41,-8.61,7.5,4.95,5.02,4.88,4.88,-1.42,9.3,168.59,169.86,167.32,168.43,0.0,9.6,127.39,128.32,126.47,126.56,1.66,9.6,162.42,165.08,159.75,161.54,0.75,9.5,78.9,81.82,75.98,81.6,0.62,7.7,62.98,65.55,60.42,61.43,-17.11,8.2,33.31,34.03,32.59,32.88,0.68,8.7,26.64,29.32,24.1,29.32,-5.34,6.2,0.81,0.82,0.79,0.79,-2.66,9.6
