ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cabbage,carrots,eggs,meat_beef_chops,meat_chicken_whole,meat_pork,onions,potatoes,rice,tomatoes,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/05/2011,2011,5,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,77.21,77.76,76.65,76.65,-0.02,8,36.1,41.96,30.25,38.28,34.24,6.1,50.97,54.18,47.76,51.13,48.91,7.5,4.77,4.86,4.68,4.7,-1.21,9.3,169.46,172.35,166.57,169.63,2.71,9.6,129.26,130.8,127.94,130.8,0.35,9.6,161.04,163.68,158.41,162.17,12.9,9.5,66.37,70.32,63.96,70.32,46.83,7.7,70.58,73.92,67.24,72.05,10.58,8.2,31.79,32.59,30.99,32.5,8.25,8.7,29.45,31.95,26.94,29.52,-10.59,6.2,0.79,0.8,0.78,0.8,9.56,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/06/2011,2011,6,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.78,77.35,76.2,76.69,-0.99,8,38.43,43.7,33.17,41.52,15.52,6.1,50.39,53.36,47.41,50.59,22.98,7.5,4.71,4.8,4.62,4.68,-2.38,9.3,171.23,173.78,168.67,169.06,0.92,9.6,131.18,132.6,129.76,131.14,1.63,9.6,163.27,165.92,160.5,160.5,12.3,9.5,70.28,74.37,66.19,73.33,45.79,7.7,71.46,74.57,68.36,71.96,3.47,8.2,32.36,33.15,31.57,32.64,11.88,8.7,30.11,32.37,27.84,30.07,-6.63,6.2,0.8,0.81,0.79,0.8,7.31,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/07/2011,2011,7,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.71,77.18,76.24,76.79,0.4,8,41.25,50.91,36.21,50.91,80.46,6.1,50.38,53.2,47.56,50.35,-6.44,7.5,4.69,4.79,4.6,4.79,1.2,9.3,169.71,172.09,164.52,164.52,-0.96,9.6,131.57,132.85,128.72,128.72,-0.67,9.6,160.97,163.58,157.33,157.33,11.65,9.5,73.82,77.61,70.03,75.54,43.43,7.7,71.7,74.55,68.84,72.13,11.19,8.2,32.51,33.25,31.78,32.6,8.67,8.7,30.58,32.68,28.47,29.58,-5.8,6.2,0.81,0.82,0.8,0.8,7.83,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/08/2011,2011,8,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.74,77.18,76.3,76.58,0.16,8,50.72,57.93,41.95,41.95,86,6.1,50.32,53.06,47.59,51.75,14.17,7.5,4.81,4.9,4.72,4.76,-0.43,9.3,164.01,166.62,160.83,160.83,-4.37,9.6,129.08,130.81,127.35,130.53,1.04,9.6,157.25,159.8,154.69,157.87,9.03,9.5,76.15,78.92,73.38,77.98,44.51,7.7,72,74.65,69.35,71.89,22.02,8.2,32.5,33.18,31.81,32.11,2.95,8.7,29.99,31.97,28.01,29.6,-6.46,6.2,0.8,0.81,0.79,0.8,8.37,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/09/2011,2011,9,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.6,77.01,76.19,76.58,-0.43,8,42.36,48.22,36.51,40.24,28.16,6.1,52.4,55.24,49.57,51.39,22.95,7.5,4.78,4.87,4.69,4.78,-1.23,9.3,159.91,162.37,157.45,159.88,-4.06,9.6,130.98,132.6,129.36,130.55,4.67,9.6,158.52,161.05,155.98,157.51,10.78,9.5,78.34,81.28,75.4,80.37,32.3,7.7,71.87,74.34,69.4,71.95,23.48,8.2,32.07,32.73,31.41,31.82,5.94,8.7,30.25,32.14,28.36,29.6,5.44,6.2,0.79,0.8,0.78,0.79,8.35,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/10/2011,2011,10,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.59,76.98,75.82,75.82,-1.85,8,39.99,44.83,33.92,33.92,26.73,6.1,51.44,55.14,48.65,55.14,33.4,7.5,4.79,4.88,4.7,4.73,-0.98,9.3,159.79,161.97,157.61,159.37,-4.84,9.6,130.9,132.31,129.48,131.6,6.65,9.6,158.14,160.64,154.55,154.55,5.9,9.5,80.54,83.96,77.13,81.01,34.13,7.7,72.06,74.38,69.73,72.7,24.69,8.2,31.83,32.46,31.2,32.43,14.19,8.7,30.24,32.08,28.39,28.85,14.9,6.2,0.79,0.8,0.79,0.79,8.68,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/11/2011,2011,11,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,75.95,76.5,75.4,75.67,-1.59,8,34.3,38.38,30.21,35.77,58.51,6.1,56.22,59.6,52.84,57.07,45.78,7.5,4.74,4.83,4.65,4.73,-1.72,9.3,160.69,162.67,158.71,160.22,-3.33,9.6,132.06,133.38,130.64,130.64,1.71,9.6,154.59,157.05,150.49,150.49,3.5,9.5,80.52,83.66,77.38,81.3,29.18,7.7,73.05,75.29,65.52,65.52,9.34,8.2,32.57,33.23,30.15,30.15,5.62,8.7,29.5,31.33,27.66,28.92,21.3,6.2,0.79,0.8,0.78,0.78,7.56,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/12/2011,2011,12,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,75.73,76.18,75.29,75.95,-1.76,8,35.39,46.51,31.63,46.51,60.24,6.1,57.06,61.98,53.76,61.98,47.02,7.5,4.74,4.83,4.65,4.79,-1.56,9.3,162.2,164.05,160.36,160.64,-4.72,9.6,130.99,132.36,129.61,130.8,2.14,9.6,150.28,152.69,147.88,149.93,4.05,9.5,80.61,83.49,77.72,81.73,27.24,7.7,65.03,67.86,60.43,60.43,-0.59,8.2,30.37,31.38,29.36,31.19,7.3,8.7,29.81,31.61,28.02,28.8,-11.49,6.2,0.78,0.79,0.77,0.79,6.14,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/01/2012,2012,1,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,75.86,76.3,75.42,75.61,-0.3,8,46.35,53.68,39.02,47.06,43.7,6.1,62.04,66.13,57.94,61.54,22.06,7.5,4.81,4.9,4.69,4.69,-3.39,9.3,161.99,163.8,158.19,158.19,1.13,9.6,131.26,133.15,130.01,133.15,4.37,9.6,150.27,155.41,147.9,155.41,0.43,9.5,81.04,84.05,78.02,82.52,12.4,7.7,59.97,62.7,57.25,60.81,-16.7,8.2,31.23,32.18,30.27,31.85,1.79,8.7,29.61,31.4,27.82,30.71,5.85,6.2,0.8,0.81,0.79,0.8,3.53,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/02/2012,2012,2,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,75.64,76.05,75.22,75.39,-2.14,8,47.16,53.42,40.29,40.29,-11.87,6.1,59.89,63.62,56.17,59.45,12.52,7.5,4.7,4.9,4.61,4.9,1.31,9.3,158.14,160.19,156.08,158.7,-0.03,9.6,133.51,134.99,130.7,130.7,1.96,9.6,157.05,159.55,154.56,154.9,-0.22,9.5,82.11,85.28,77.77,77.77,9.45,7.7,61.93,64.45,56.28,56.28,-23.41,8.2,32.14,33.03,31.25,31.78,0.11,8.7,31.77,33.69,24.85,24.85,-14.3,6.2,0.8,0.81,0.78,0.78,-1.38,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/03/2012,2012,3,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,75.46,76.97,75.05,76.97,-0.47,8,40.45,45.61,32.77,32.77,-20.52,6.1,57.71,61.11,50.15,50.15,-2.38,7.5,4.92,5.05,4.83,5.05,4.45,9.3,157.83,159.73,155.93,158.91,-3.31,9.6,131.14,132.95,128.07,128.07,0.37,9.6,155.69,158.16,153.22,155.81,-0.38,9.5,76.5,80.67,72.88,80.67,18.45,7.7,57.41,60.09,54.72,57.89,-20.37,8.2,32.13,32.93,31.33,32.88,3.39,8.7,24.97,27.73,22.21,22.68,-21.63,6.2,0.77,0.78,0.76,0.77,-2.33,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/04/2012,2012,4,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.67,77.58,75.76,76.67,-0.62,8,32.91,38.56,28.49,38.56,5.98,6.1,48.64,52.47,44.81,49.1,-4.78,7.5,5.08,5.18,4.99,5.01,5.46,9.3,158.73,160.53,156.92,160.5,-4.38,9.6,128.42,130.44,125.83,125.83,-2.33,9.6,156.38,158.83,153.92,155.54,-2.55,9.5,80.97,85.01,76.93,79.19,16.76,7.7,59.52,62.05,57,59.38,-17.16,8.2,33.16,34.13,32.36,34.13,7.58,8.7,24.14,26.44,21.84,24.79,-14.25,6.2,0.77,0.77,0.76,0.77,-1.67,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/05/2012,2012,5,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.63,77.18,76.07,76.46,-0.25,8,38.17,43.37,32.96,39.76,3.88,6.1,50.39,53.67,41.16,41.16,-19.51,7.5,5.03,5.13,4.93,4.95,5.34,9.3,161.82,163.63,159.6,159.6,-5.91,9.6,126.25,128.24,124.27,126.87,-3,9.6,156.27,160.1,153.84,160.1,-1.28,9.5,79.04,82.33,75.76,78.06,11.01,7.7,61.66,64.04,58.07,58.07,-19.4,8.2,34.46,35.31,32.86,32.86,1.1,8.7,26.62,28.8,24.45,27,-8.53,6.2,0.78,0.79,0.77,0.77,-3.38,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/06/2012,2012,6,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.6,77.18,76.02,76.67,-0.02,8,40.03,46.65,35.42,46.65,12.35,6.1,42.02,55.44,37.95,55.44,9.58,7.5,4.96,5.06,4.87,4.87,4.08,9.3,161.69,163.53,159.86,160.74,-4.92,9.6,127.23,128.88,125.58,125.72,-4.13,9.6,161.41,163.91,158.01,158.01,-1.55,9.5,78.08,80.88,75.29,76.35,4.12,7.7,59.53,61.94,57.12,60.41,-16.05,8.2,33.08,34.01,32.14,33.56,2.84,8.7,28.24,30.34,26.14,26.83,-10.77,6.2,0.78,0.79,0.77,0.79,-1.66,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/07/2012,2012,7,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.65,77.12,76.09,76.09,-0.91,8,46.09,51.74,38.13,38.13,-25.1,6.1,62.45,71.21,53.7,55.19,9.6,7.5,4.88,4.97,4.77,4.77,-0.29,9.3,162.11,163.88,160.34,161.68,-1.73,9.6,126.13,131.59,124.58,131.59,2.23,9.6,158.6,161.07,156.13,158.32,0.63,9.5,76.16,79.67,73.18,79.67,5.48,7.7,61.97,64.3,59.65,59.93,-16.91,8.2,33.44,34.32,32.57,34.32,5.3,8.7,27.56,29.55,23.18,23.18,-21.62,6.2,0.8,0.81,0.78,0.78,-2.29,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/08/2012,2012,8,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.18,78.42,75.65,78.42,2.41,8,38.77,44.05,33.98,44.05,5.01,6.1,55.76,63.18,48.33,54.06,4.47,7.5,4.78,4.88,4.69,4.79,0.46,9.3,161.69,163.39,159.99,160.59,-0.15,9.6,132.01,134.97,129.05,132.27,1.33,9.6,158.68,161.12,156.24,157.14,-0.46,9.5,80.66,84.33,76.99,77.89,-0.12,7.7,61.3,63.53,59.07,60.8,-15.43,8.2,34.26,35.12,33.39,33.85,5.43,8.7,23.82,26.04,21.6,21.89,-26.06,6.2,0.78,0.79,0.77,0.79,-1.11,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/09/2012,2012,9,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,78.01,79.31,76.7,77.13,0.72,8,43.21,48.57,35.25,35.25,-12.4,6.1,52.89,58.68,47.1,50.99,-0.78,7.5,4.8,4.89,4.67,4.67,-2.15,9.3,159.89,161.55,158.22,159.29,-0.37,9.6,132.66,134.96,130.37,132.73,1.68,9.6,157.76,160.16,155.36,156.85,-0.42,9.5,77.9,81.34,74.46,78.79,-1.96,7.7,61.84,63.95,58.88,58.88,-18.16,8.2,33.87,34.66,32.84,32.84,3.19,8.7,23.26,25.23,21.29,24.84,-16.08,6.2,0.79,0.8,0.77,0.77,-2.65,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/10/2012,2012,10,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,77.21,78.08,76.35,77.13,1.72,8,36.06,40.58,31.54,35.42,4.4,6.1,51.62,56.14,47.11,51.94,-5.81,7.5,4.69,4.78,4.57,4.57,-3.19,9.3,159.04,160.65,157.43,158.92,-0.29,9.6,133.16,134.99,131.32,134.52,2.22,9.6,157.22,159.59,154.84,155.97,0.92,9.5,79.14,82.07,76.21,79.26,-2.15,7.7,59.6,61.71,57.48,61.38,-15.57,8.2,32.79,33.59,31.61,31.61,-2.56,8.7,26.64,28.73,24.54,27.49,-4.71,6.2,0.77,0.78,0.76,0.78,-1.54,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/11/2012,2012,11,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,77.32,78.11,76.36,76.36,0.91,8,34.77,38.66,30.89,34.95,-2.31,6.1,52.57,56.45,48.49,48.49,-15.04,7.5,4.58,4.67,4.49,4.65,-1.73,9.3,159.81,161.37,158.24,160.44,0.14,9.6,134.93,136.61,128.16,128.16,-1.9,9.6,156.53,158.86,153.85,153.85,2.23,9.5,79.34,82.17,76.52,81.27,-0.03,7.7,62.46,64.61,60.32,61.09,-6.76,8.2,31.5,33.28,30.68,33.28,10.39,8.7,28.42,30.52,26.32,30.42,5.19,6.2,0.78,0.79,0.77,0.77,-0.97,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/12/2012,2012,12,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,76.47,78.28,75.67,78.28,3.06,8,35.46,38.79,32.14,36.95,-20.55,6.1,49.67,53.24,45.3,45.3,-26.91,7.5,4.67,4.76,4.55,4.55,-4.9,9.3,162.18,163.75,158.91,158.91,-1.07,9.6,128.52,131.76,125.28,129.04,-1.34,9.6,153.98,156.27,149,149,-0.62,9.5,81.7,84.91,78.49,78.65,-3.77,7.7,62.15,64.19,60.1,61.47,1.72,8.2,33.26,34.3,31.92,31.92,2.32,8.7,31.03,33.35,28.72,30.96,7.5,6.2,0.78,0.79,0.77,0.77,-3.42,9.6
PHL,Philippines,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,gid_675000001253600000,01/01/2013,2013,1,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,77.95,79.11,75.32,75.32,-0.39,8,36.44,39.6,33.27,35.11,-25.41,6.1,45.97,49.37,41.46,41.46,-32.63,7.5,4.57,4.66,4.48,4.61,-1.63,9.3,160.37,162.2,158.54,162.16,2.51,9.6,129.48,131.97,126.98,129.72,-2.57,9.6,148.73,150.99,146.47,147.43,-5.14,9.5,78.01,81.41,74.62,80.28,-2.72,7.7,62.14,64.1,58.43,58.43,-3.92,8.2,32.26,33.24,30.18,30.18,-5.23,8.7,30.86,35.84,28.7,35.84,16.69,6.2,0.77,0.78,0.76,0.76,-4.69,9.6
